title,author,category,rating,description,url
武侠：配角崛起系统,玉虚宫大青牛,武侠,0.0,“叮！正匹配人物……刘正风弟子向大年。” “叮！为了更好的崛起，宿主每次穿越都有一次抽取人物卡的机会……” “叮！恭喜宿主，抽中西门吹雪人物卡，在笑傲世界你将拥有他的全部能力。” 穿越了五年，被软禁了五年的陆锋，终于迎来了属于自己的系统。 从此，他的身份角色开始不断变换，在笑傲世界他是刘正风弟子向大年，在倚天世界他是…… 而且，他的人物卡，也在不断变换，西门吹雪、叶孤城、满血无名、石之轩……,https://www.hongxiu.com/book/21159521208182704
四神器之青龙剑,大梦五千年,武侠,0.0,一个号令江湖的神秘帮派……一场卧薪尝胆长达三十年的复仇……一个关乎到亿万人生死的决断……天下苍生、黎明百姓亦或是红颜知己、此生挚爱？如果换做你……你会如何抉择？,https://www.hongxiu.com/book/3720367904861603
综武：开局传承弱鸡剑神,我吃猪肘子,武侠,0.0,穿越到古代武侠世界的韩非，原本以为自己活不过三章。 没想到觉醒了系统，得到了一次剑神传承，只要使用，就能获得一名拥有剑神称号强者的全部能力。 就在他思考到底西门吹雪更快，还是谢晓峰更强，亦或者是燕南天更霸道的时候。 系统直接打碎他的幻想： 【恭喜你获得剑神卓不凡传承】 啥？剑神卓不凡？就是天龙里那个出场10分钟，就被虚竹打的哭爹喊娘那个。 有没有搞错啊？,https://www.hongxiu.com/book/23134305801717604
诸天长生从笑傲开始,微风起时,武侠,0.0,得道法，游诸天，觅长生。 在笑傲世界落子，改变华山命运。成为大明太师，改革弊政，调理阴阳，让盛世重现。 于不良人世界，与大帅斗法，吃女帝软饭。与大舅哥李茂贞一同扫平诸侯，再立我大唐天下！ 登临蜀山，成就道门第一剑仙！诛绿袍，斗沙神童子；破铁山城，扫荡群魔。摘下长生道果，不让长眉专美于前。 遮天......西游...... 遍行诸天，见万千神通，修诸般道法，可得长生否？,https://www.hongxiu.com/book/22927102001588604
诸天：开局获得九剑,独行的蚂蚁,武侠,0.0,剑道万千，横行诸天。 借三尺青锋，衔两袖青蛇，利剑快马肆意江湖！ 《小李飞刀》已完结。 《秦时明月》已完结。 《一人之下》进行中……,https://www.hongxiu.com/book/22624723301027204
从六扇门开始我将成为传奇,三界行走,武侠,0.0,叶千羽穿越到明朝，只是这个世界并不是前世记忆里的古代，而是一个武侠世界。 这里有东厂首领曹正淳，阴险狡诈，武功高强，西厂厂公雨化田，心思缜密，绝顶聪明。 这里有保龙一脉护龙山庄，情报天下第一。 这里有锦衣卫四大指挥使，威震江湖。 还有着华山令狐冲，移花宫怜星，邀月，小魔女任盈盈。 多年以后叶千羽已经成为了一代传奇。 他想收刀入鞘，退隐江湖，却发现刀已经深深藏在心中。,https://www.hongxiu.com/book/22555790609608804
风云之霜寒天下,左丘昭奇,武侠,0.0,雄霸三绝，风云无量。 天霜却早早绝迹江湖，殊为遗憾！ 本书，秦霜不死，霜寒天下！,https://www.hongxiu.com/book/24335488301306204
苦境：过气前辈想退隐,三山月,武侠,0.0,小树林急急而奔，来到中途遇仇家围杀，还好大批正道顶梁柱赶到。 匆匆带着属下赶来的屈仕途是手下，书大唤吾同修，素素喊我前辈，苍让我退至他身后，却尘思温柔的说了声:好友，无恙呼? 是剑子仙迹的好友，出场打过歌，谈了个恋爱，曾经做过大反派，现在又洗白了是正道栋梁，眼看走到人生巅峰，约定了打完架安全退隐就成亲。 请问我还能活几集，在线等，急! 加群申请：451867994,https://www.hongxiu.com/book/22718689809395104
鹿鼎记：帝业从神龙岛开始,爱吃玉米的石头,武侠,0.0,他，半生失意，准备找在山中一块风水宝地，就此了却一生。 谁知上前天的眷顾，在弥留之际，竟然神奇的穿越到鹿鼎记世界，成功取代韦小宝。 重生后，他杀教主，练神功，撩美女，建水师，夺宝藏，破龙脉，搞经济，最终成就一代帝业。 在这里，看主角如何大杀四方，坐拥美女。在这里，让我们见证主角的称霸旅程，一起爽到极限。 新书准备中，请大家关注，谢谢。,https://www.hongxiu.com/book/21828833808629704
莽荒纪,我吃西红柿,仙侠,0.0,纪宁死后来到阴曹地府，经判官审前生判来世，投胎到了部族纪氏。 这里， 有夸父逐日…… 有后羿射金乌…… 更有为了逍遥长生，历三灾九劫，纵死无悔的无数修仙者…… …… 纪宁也成为了一名修仙者，开始了他的修仙之路……,https://www.hongxiu.com/book/22358660000223702
凡人作弊修仙,方尤,仙侠,0.0,没有灵根资质的李修，靠着穿越时带来的魔兽地图空间，瞎炼成仙的故事（半吊子凡迷写书，轻喷！）。 七鬼噬魂、器灵根、玄天之宝化天盾、奇灵宝焰、大五行磁力、灵体奇功，尽在凡人作弊修仙。 跳出大多数种田流、炼丹流法宝的外挂，专门复制女修曼妙身躯，不一样的凡人流外挂，一样的精彩修仙传！ (书友交流群：108633811),https://www.hongxiu.com/book/14838296505246304
一念永恒,耳根,仙侠,0.0,一念成沧海，一念化桑田。一念斩千魔，一念诛万仙。 唯我念……永恒 这是耳根继《仙逆》《求魔》《我欲封天》后，创作的第四部长篇小说《一念永恒》,https://www.hongxiu.com/book/3980128403719603
仙子很凶,关关公子,仙侠,0.0,左凌泉刚出生，便拥有了凡人能拥有的一切。 名门贵子、俊美无双、家财万贯…… 但蹒跚学步之时，却发现这世界不属于凡人。 妖鬼精怪、御风而行、大道长生…… 毫不意外，左凌泉踏上了追寻长生的路途。 高人曾言： 九域莽荒，太虚无迹。 修行一道，如长夜无灯而行，激流无桥而渡。 我辈修士，当谋而后动，万事‘从心’。 左凌泉谨记教诲，就此凡事顺应心意，为所欲为…… ------- PS：已有万订完本作品《世子很,https://www.hongxiu.com/book/19462476708774204
烂柯棋缘,真费事,仙侠,0.0,烂柯旁棋局落叶，老树间对弈无人 兴所致天元一子，再回首山海苍茫 …… 一觉醒来，计缘成了一个破旧山神庙中的半瞎乞丐。 真人一柄剑，神棍一张嘴，就是计缘在这个可怕的世界安身立足的根本。 ———— 普群号：563767909 VIP验证群号：1071336169（需要全订截图）,https://www.hongxiu.com/book/14437363804992304
我用闲书成圣人,出走八万里,仙侠,0.0,开局一口棺材。 陈洛的穿越从灵堂开始。 这是一个读书就能获得超凡威力的世界。 读儒门经典，可养浩然正气； 读道门典藏，可生先天源炁； 读佛门经文，可悟轮回真意； 偏偏陈洛的金手指却是一堆天道都不允许在这个世界出现的闲书！ …… 什么？《聊斋》被妖国当做天书？ 什么？《天龙八部》打开了武学天地？ 别慌别慌，都是小场面！ 这位儒生，虎将如云、谋臣如雨的《三国演义》听过吗？ 那位道士，《封神演义》看过没,https://www.hongxiu.com/book/20242419608780204
我在诡异世界谨慎修仙,九上签,仙侠,0.0,资源匮乏，妖邪遍地，陈林穿越到了一个诡异的世界之中。 原本应该高高在上的修仙者，在这里却成了妖魔鬼怪的猎食对象，处境艰难。面对这种局面，陈林只有小心谨慎，步步惊心的前行。 慢慢的他发现，这个世界远比看到的更加神秘，更加宏大，越是深挖，就越复杂。 光怪陆离的空间，意想不到的生灵，匪夷所思的能力，仙神算计，异族惑乱，同族相残，无时无刻不存在危险。 于是他变得更加谨慎了……,https://www.hongxiu.com/book/22487155109824804
重建修仙家族,九玄山主,仙侠,0.0,【御兽流、家族修仙、种田流】 尚未步入社会的学生，一朝穿越，成为御兽李氏家族子弟，从此踏上修行之路。 故事，从李家被迫离开祖地开始。 这是一个筑基家族步步崛起的修仙史诗！,https://www.hongxiu.com/book/24515752601033704
我在尊魂幡里当主魂,灵山王,仙侠,0.0,穿越修仙界，被魔修炼成尊魂幡。 只想找个靠得住的幡主，等他带我成仙。 所以自强不息，学功法练神通，尽职尽责当老爷爷，希望幡主能苟住成仙。 但是修仙界真的苟不住！ 对了，昨个儿才入手的一个幡主呢？ 不会又在斗法中被人宰了吧？ 咳咳，好，现在征集一个能带我成仙的新幡主。 什么？无能无力只想躺平。 你怕不是想做我的幡奴了？！ …… 关键词：恶鬼，守护灵，养成幡主，亿万尊魂幡。,https://www.hongxiu.com/book/21931030808000604
西门仙族,道心长青,仙侠,0.0,认主空间至宝，获得巨大机缘，西门长青一步步从幼稚走向成熟，从弱小走向强大，逐步领悟修仙界残酷真相。 【弱者会被欺凌，强者便是天道】 为了族人不被欺凌，为了不让悲剧重演，为了家族的伟大复兴，他带领族人拓展家族产业，培养四艺人才，广开商铺，多种仙草、多猎妖兽，勇闯海外，勇探秘境，结交盟友，打击宿敌…… 数千年后，西门家强势踏入仙族之列。,https://www.hongxiu.com/book/21305407708077904
大周不良人,一袖乾坤,仙侠,0.0,大周帝国，儒、释、道、武、魔五大修行体系并立。 武者戎马，书生格物，道家清修，佛陀涅槃，魔教妖物觊觎南下。 显隆二十七年，朝堂江湖暗流涌动，风雨欲来。 赵洵穿越而至，自一口棺材中爬了出来 ，成为大周成国公赵渊的嫡长子。 本以为可以逍遥一世，过上纨绔子弟纸醉金迷的生活，谁料一道圣旨彻底改变了他的人生。 成为不良人，抽丝剥茧，披沙拣金。 以文修身，以武炼境，以道家养气术中和调理，融汇贯通，步步生莲成为,https://www.hongxiu.com/book/21508433508799604
心灵主宰,孤独漂流,仙侠,0.0,魔渊与混沌抗衡。 魔渊入侵，众生恶念汇聚，形成魔窟，无尽恶念滋生，化为异魔，自魔窟中诞生，不断侵蚀混沌界海，占据混沌大陆。 祖星意志，混沌意志，自古至今，召唤无数英杰于混沌界海，大批雄主以起源之树为根基，开辟属于自己的领土。成功创建基业，开辟无上运朝，建立属于自己的特殊文明，成就文明之主。 妖清，武明，魔元，道宋，圣唐，战隋，雅晋，儒汉，仙秦，天周，皇商，祖夏...... 我们开创文明 我们传承文,https://www.hongxiu.com/book/22864640001422204
苟在女魔头身边偷偷修炼,怕辣的红椒,仙侠,0.0,江浩穿越普通人家，被迫卖入魔门，成为魔门弟子。 本想安心修炼一点点变强，好在修真界生存下去，可却被一位女魔头“百般羞辱”。 实力相差悬殊，他只能忍辱偷生，希望不要再遇到对方。 没有靠山的他得到了魔门掌教的青睐，得以安心修炼，当他成为首席弟子面见掌教时，却愣在原地。 望着对方绝美的脸庞，他有些笑不出来，这不是当初那个女魔头吗？,https://www.hongxiu.com/book/22659286309012204
贫道略通拳脚,九月当归,仙侠,0.0,穿越到乾国北封郡魏县，成为青云观最后一名道士。这一脉的道术有些难练，李言初只想打坐炼丹，早日修仙成功。 可道观中除了一头黑驴，没有余财。 要恰饭的李言初，只好戴上指虎，拿起杀猪刀，替人做法事驱邪。 “小道士，你这玩意对我不起作用。”鬼魂冷笑。下一刻，鬼魂灰飞烟灭！ “我这可是雷击木做的，泡过黑狗血的。” 李言初发现，斩杀鬼魂，可以获取功德，通过敕封提升万物品质！ 多年后，李言初路过一个怨气冲天的偏,https://www.hongxiu.com/book/24589193709691604
我在凡人科学修仙,洛青子,仙侠,0.0,洛虹站在黄枫谷山门前，此刻他不得不承认自己穿越到了《凡人》的事实。 推了推已经不存在的眼镜，洛虹斩钉截铁地道：“和韩老魔一样是四品伪灵根，却没有小瓶的我，看来只有科学修仙这一条路可走了！” 为什么炼气期每四层就会有一个瓶颈？ 如何最大限度地提升筑基几率？ 影响修炼速度的因素究竟有多少？ 韩老魔跑起来到底有多快？ 当这个世界修仙是客观存在的事实时，那科学就是修仙，修仙就是科学！ 群又又又炸了，新群：,https://www.hongxiu.com/book/18358777808084804
